First_pokemon_HP,First_pokemon_ATK,First_pokemon_DEF,First_pokemon_SP_ATK,First_pokemon_DP_DEF,First_pokemon_Speed,First_pokemon_STATS_SUM,First_pokemon_RATIO,Second_pokemon_HP,Second_pokemon_ATK,Second_pokemon_DEF,Second_pokemon_SP_ATK,Second_pokemon_DP_DEF,Second_pokemon_Speed,Second_pokemon_STATS_SUM,Second_pokemon_RATIO,Relation
70,140,230,60,80,50,630,0.32432432432432434,68,75,53,83,113,60,452,0.45384615384615384,1.0
101,72,72,99,89,29,462,0.1937984496124031,70,40,50,55,50,25,290,0.061068702290076333,1.0
50,25,28,45,55,15,218,0.0625,80,145,150,105,110,110,700,0.8692307692307693,0.5
100,5,5,15,65,30,220,0.07692307692307693,85,115,80,105,80,50,515,0.3063063063063063,1.0
30,40,55,40,55,60,280,0.3237410071942446,63,60,55,50,50,71,349,0.5289256198347108,1.0
75,90,140,60,60,40,465,0.3008130081300813,60,62,50,62,60,40,334,0.18181818181818182,4.0
44,75,35,63,33,45,295,0.2647058823529412,40,65,40,80,40,65,330,0.5038167938931297,0.5
70,55,75,45,65,60,370,0.45901639344262296,70,62,67,55,55,56,365,0.38513513513513514,1.0
62,44,50,44,50,55,305,0.3629032258064516,60,45,50,90,80,70,395,0.625,2.0
60,69,95,69,95,36,424,0.2608695652173913,110,160,110,80,110,100,670,0.8591549295774648,1.0
76,25,45,67,55,24,292,0.0390625,70,50,30,95,135,105,485,0.8040540540540541,1.0
80,120,70,110,70,80,530,0.6422764227642277,65,125,60,95,60,105,510,0.9236641221374046,1.0
70,150,140,65,100,75,600,0.55,70,65,65,55,55,70,380,0.5,1.0
45,75,60,40,30,50,300,0.304,44,38,33,61,43,70,289,0.5267857142857143,1.0
105,140,95,55,65,45,505,0.3,60,100,85,80,85,100,510,0.7007874015748031,0.5
55,75,60,75,60,103,428,0.7982456140350878,80,80,80,55,55,90,440,0.6417910447761194,1.0
106,90,130,90,154,110,680,0.8699186991869918,40,45,35,65,55,70,310,0.4482758620689655,2.0
108,170,115,120,95,92,700,0.7083333333333334,30,45,135,45,90,30,375,0.09285714285714286,2.0
40,60,40,40,40,30,250,0.0948905109489051,45,100,45,45,45,10,290,0.2949640287769784,0.5
106,150,70,194,120,140,780,0.952,60,60,60,35,35,30,280,0.11194029850746269,1.0
82,80,86,85,75,72,480,0.6183206106870229,50,150,50,150,50,150,600,0.9339622641509434,1.0
123,100,62,97,81,68,531,0.4806201550387597,45,63,37,65,55,95,360,0.8055555555555556,1.0
60,67,85,77,75,116,480,0.8888888888888888,80,110,120,130,90,70,600,0.6198347107438017,0.5
74,100,72,90,72,46,454,0.24561403508771928,75,100,66,60,66,115,482,0.918918918918919,1.0
50,50,95,40,50,35,320,0.20279720279720279,35,35,35,35,35,35,210,0.13385826771653545,1.0
30,45,59,30,39,57,260,0.2803030303030303,150,120,100,120,100,90,680,0.664179104477612,0.25
40,30,32,50,52,65,269,0.3671875,76,104,71,104,71,108,534,0.912751677852349,0.5
45,30,15,85,65,65,305,0.36220472440944884,110,65,75,125,85,30,490,0.15,0.5
45,60,45,25,45,55,275,0.29,58,64,58,80,65,80,405,0.609271523178808,1.0
105,95,75,85,75,74,509,0.5714285714285714,50,65,107,105,107,86,520,0.7313432835820896,0.5
60,95,80,60,80,30,405,0.19480519480519481,90,92,75,92,85,60,494,0.49586776859504134,1.0
90,130,80,65,85,55,505,0.4396551724137931,95,65,65,110,130,60,525,0.4016393442622951,0.5
50,40,85,40,65,25,305,0.08870967741935484,46,87,60,30,40,57,320,0.37777777777777777,1.0
50,55,50,36,30,43,264,0.2922077922077922,108,170,115,120,95,92,700,0.7083333333333334,1.0
79,103,120,135,115,78,630,0.5763888888888888,108,100,121,81,95,95,600,0.7476635514018691,1.0
55,130,115,50,50,75,475,0.5982142857142857,35,35,40,35,55,50,250,0.40336134453781514,0.5
80,45,65,90,110,80,470,0.5462962962962963,60,45,70,75,85,55,390,0.3008130081300813,0.5
100,100,100,100,100,100,600,0.8778625954198473,38,30,41,30,41,60,240,0.2897196261682243,1.0
65,65,60,130,95,110,525,0.823943661971831,57,24,86,24,86,23,300,0.12727272727272726,0.25
100,73,83,73,83,55,467,0.371900826446281,40,30,35,50,70,55,280,0.28205128205128205,1.0
30,35,30,100,35,80,310,0.4765625,30,105,90,25,25,50,325,0.2773722627737226,1.0
60,55,50,40,55,45,305,0.22377622377622378,65,65,45,75,45,95,390,0.72,0.5
65,75,105,35,65,85,430,0.6940298507462687,75,80,55,25,35,35,305,0.18666666666666668,2.0
64,115,65,83,63,65,455,0.5323741007194245,60,85,49,60,49,60,363,0.4444444444444444,1.0
106,110,90,154,90,130,680,0.926829268292683,49,49,56,49,61,66,330,0.5190839694656488,1.0
60,40,60,95,60,55,370,0.4222222222222222,67,89,116,79,116,33,500,0.2624113475177305,4.0
80,75,150,75,150,50,580,0.30973451327433627,43,80,65,50,35,35,308,0.14193548387096774,0.5
80,95,82,60,82,75,474,0.6,65,75,105,35,65,85,430,0.6940298507462687,0.5
80,100,123,122,120,80,625,0.56,70,65,65,55,55,70,380,0.5,1.0
90,95,95,70,90,70,510,0.5230769230769231,65,130,60,75,60,75,465,0.689922480620155,2.0
123,77,72,99,92,58,521,0.4621212121212121,60,90,70,60,120,40,440,0.27419354838709675,1.0
100,77,77,128,128,90,600,0.6901408450704225,38,35,35,65,55,50,278,0.2647058823529412,0.5
126,131,95,131,98,99,680,0.8294573643410853,75,70,90,70,105,80,490,0.656,2.0
70,43,53,43,53,40,302,0.19090909090909092,63,120,85,90,55,55,468,0.2809917355371901,1.0
75,100,63,80,63,116,497,0.9345794392523364,126,131,95,131,98,99,680,0.8102189781021898,2.0
60,100,85,80,85,100,510,0.7007874015748031,40,40,40,70,40,20,250,0.032520325203252036,1.0
55,55,50,45,65,55,325,0.37373737373737376,86,81,97,81,107,43,495,0.203125,0.5
60,60,50,40,50,75,335,0.5882352941176471,45,60,40,70,50,45,310,0.2846715328467153,0.5
150,80,44,90,54,80,498,0.625,42,52,67,39,56,50,306,0.2868217054263566,0.5
165,75,80,40,45,65,470,0.5151515151515151,90,85,100,95,125,85,580,0.6834532374100719,1.0
30,35,30,100,35,80,310,0.4765625,46,57,40,40,40,50,273,0.25,0.5
65,100,70,80,80,105,500,0.8666666666666667,70,150,140,65,100,75,600,0.55,4.0
50,70,100,40,40,30,330,0.2222222222222222,60,80,50,40,40,30,300,0.15328467153284672,0.5
75,125,230,55,95,30,610,0.3448275862068966,105,105,75,65,100,50,500,0.37593984962406013,2.0
50,47,50,57,50,65,319,0.463768115942029,55,75,60,75,60,103,428,0.7982456140350878,0.5
106,130,90,110,154,90,680,0.719626168224299,41,64,45,50,50,50,300,0.36752136752136755,0.5
95,75,110,100,80,30,490,0.15267175572519084,1,90,45,30,30,40,236,0.33064516129032256,1.0
65,50,35,115,95,95,455,0.7333333333333333,62,44,50,44,50,55,305,0.3629032258064516,1.0
95,65,110,60,130,65,525,0.5275590551181102,90,95,95,70,90,70,510,0.5230769230769231,0.5
50,40,85,40,65,25,305,0.08870967741935484,39,52,43,60,50,65,309,0.5041322314049587,0.5
70,80,65,90,65,85,455,0.578125,92,105,90,125,90,98,600,0.8217054263565892,0.0
65,80,65,35,65,60,370,0.38405797101449274,50,70,100,40,40,30,330,0.2222222222222222,0.25
39,52,43,60,50,65,309,0.49107142857142855,55,75,50,40,40,80,340,0.6302521008403361,1.0
65,60,70,85,75,40,395,0.1796875,80,145,150,105,110,110,700,0.8692307692307693,0.5
64,51,23,51,23,28,240,0.11363636363636363,41,50,37,50,37,66,281,0.5175438596491229,1.0
40,40,40,70,40,20,250,0.032520325203252036,90,75,75,90,100,70,500,0.5462184873949579,0.5
25,20,15,105,55,90,310,0.32407407407407407,120,70,120,75,130,85,600,0.6694915254237288,0.5
40,35,30,20,20,50,195,0.23423423423423423,45,35,50,70,50,30,280,0.15753424657534246,4.0
150,80,44,90,54,80,498,0.625,125,170,100,120,90,95,700,0.77,1.0
72,85,70,65,70,58,420,0.41304347826086957,85,100,122,58,75,54,494,0.3939393939393939,2.0
74,100,72,90,72,46,454,0.24561403508771928,60,70,50,100,50,65,395,0.5217391304347826,0.25
70,140,230,60,80,50,630,0.32432432432432434,60,69,95,69,95,36,424,0.2608695652173913,0.5
85,105,100,79,83,78,530,0.5869565217391305,50,53,48,53,48,64,316,0.4076923076923077,0.5
60,40,50,75,85,95,405,0.6044776119402985,35,46,34,35,45,20,215,0.072,1.0
95,155,109,70,130,81,640,0.6788321167883211,86,92,88,68,75,73,482,0.6835443037974683,1.0
85,110,90,45,90,80,500,0.6206896551724138,52,65,50,45,50,38,300,0.27419354838709675,1.0
65,130,60,95,110,65,525,0.5303030303030303,79,105,70,145,80,101,580,0.8608695652173913,1.0
60,95,80,60,80,30,405,0.19480519480519481,60,80,50,50,50,40,330,0.23853211009174313,1.0
35,45,160,30,45,70,385,0.48148148148148145,75,125,100,70,80,45,495,0.33035714285714285,2.0
54,66,70,44,55,46,335,0.4214876033057851,46,87,60,30,40,57,320,0.37777777777777777,0.5
53,51,53,61,56,40,314,0.14285714285714285,70,120,65,45,85,125,510,0.9747899159663865,1.0
77,120,90,60,90,48,485,0.2785714285714286,50,92,108,92,108,35,485,0.2457627118644068,1.0
45,30,50,65,50,45,285,0.13821138211382114,40,30,30,55,30,85,270,0.4666666666666667,1.0
75,70,90,70,105,80,490,0.656,80,80,50,40,50,25,325,0.176056338028169,1.0
150,120,100,120,100,90,680,0.664179104477612,65,100,70,80,80,105,500,0.8666666666666667,1.0
65,60,110,130,95,65,525,0.47761194029850745,40,45,65,100,120,90,460,0.5588235294117647,1.0
75,75,95,75,95,113,528,0.9015151515151515,35,55,35,30,30,35,220,0.23684210526315788,1.0
70,60,62,80,82,60,414,0.4375,50,92,108,92,108,35,485,0.2457627118644068,1.0
92,105,90,125,90,98,600,0.8217054263565892,80,82,100,83,100,80,525,0.6821705426356589,1.0
70,90,45,15,45,50,315,0.3629032258064516,100,70,70,65,65,45,415,0.1897810218978102,1.0
60,75,100,55,80,50,420,0.3088235294117647,60,85,49,60,49,60,363,0.4444444444444444,0.5
80,82,83,100,100,80,525,0.6742424242424242,90,92,87,75,85,76,505,0.5409836065573771,0.25
80,95,82,60,82,75,474,0.6,41,56,40,62,44,71,314,0.568,1.0
61,72,57,55,55,65,365,0.3984375,79,115,70,125,80,111,580,0.8468468468468469,1.0
75,75,95,75,95,113,528,0.9015151515151515,35,55,40,50,50,90,320,0.6838235294117647,1.0
95,75,110,100,80,30,490,0.15267175572519084,62,48,54,63,60,68,355,0.5178571428571429,0.5
100,100,125,110,50,50,535,0.384,43,70,48,50,60,38,309,0.2391304347826087,0.5
70,85,70,60,70,50,405,0.28378378378378377,50,65,107,105,107,86,520,0.703125,2.0
95,124,78,69,71,58,495,0.37398373983739835,50,53,48,53,48,64,316,0.46153846153846156,1.0
66,117,70,40,50,67,410,0.4573643410852713,71,82,64,64,59,112,452,0.9327731092436975,1.0
55,75,85,25,25,15,280,0.1875,35,60,44,40,54,55,288,0.366412213740458,1.0
76,65,45,92,42,91,411,0.7449664429530202,50,50,50,50,50,50,300,0.30708661417322836,1.0
65,75,90,97,123,44,494,0.1987179487179487,95,65,65,110,130,60,525,0.4016393442622951,0.0
73,115,60,60,60,90,458,0.6694915254237288,70,150,140,65,100,75,600,0.55,0.5
90,100,70,110,150,80,600,0.6037735849056604,60,90,70,60,120,40,440,0.27419354838709675,1.0
60,67,85,77,75,116,480,0.8888888888888888,100,90,130,45,65,55,485,0.4253731343283582,4.0
90,95,105,165,110,45,610,0.2890625,150,80,44,90,54,80,498,0.625,2.0
90,93,55,70,55,55,418,0.3819444444444444,65,125,60,95,60,105,510,0.9236641221374046,1.0
80,80,80,80,80,80,480,0.5606060606060606,80,90,80,130,110,110,600,0.856,0.5
150,160,100,95,65,100,670,0.8866666666666667,78,104,78,159,115,100,634,0.8444444444444444,1.0
50,70,160,70,160,90,600,0.7417218543046358,50,65,107,105,107,86,520,0.7313432835820896,1.0
125,58,58,76,76,67,460,0.515625,65,65,45,75,45,95,390,0.72,2.0
70,50,30,95,135,105,485,0.8040540540540541,55,84,105,114,75,52,485,0.2890625,0.5
70,135,105,60,105,20,495,0.5806451612903226,50,85,125,85,115,20,480,0.4306569343065693,1.0
44,50,91,24,86,10,305,0.1981981981981982,55,45,50,45,65,80,340,0.5546218487394958,0.25
45,55,39,35,39,42,255,0.18518518518518517,100,180,160,150,90,90,770,0.7520661157024794,1.0
85,90,80,70,80,130,535,0.9262295081967213,35,65,35,65,35,65,300,0.46621621621621623,1.0
95,85,85,65,65,35,430,0.2571428571428571,91,129,90,72,90,108,580,0.8536585365853658,4.0
40,40,40,70,40,20,250,0.032520325203252036,78,104,78,159,115,100,634,0.8444444444444444,0.5
60,50,100,85,70,65,430,0.47580645161290325,80,125,75,40,95,85,500,0.6911764705882353,4.0
46,87,60,30,40,57,320,0.37777777777777777,45,35,45,62,53,35,275,0.11851851851851852,1.0
75,75,55,105,85,30,425,0.1619718309859155,36,50,50,65,60,44,305,0.16363636363636364,1.0
50,64,50,45,50,41,300,0.22727272727272727,60,85,49,60,49,60,363,0.4444444444444444,2.0
70,70,70,70,70,70,420,0.5289256198347108,50,65,107,105,107,86,520,0.6991150442477876,1.0
50,45,45,35,35,50,260,0.23529411764705882,40,45,35,30,40,55,245,0.3793103448275862,1.0
110,78,73,76,71,60,468,0.3333333333333333,50,70,100,40,40,30,330,0.2222222222222222,8.0
20,10,230,10,230,5,505,0.0,50,65,107,105,107,86,520,0.7758620689655172,1.0
106,90,130,90,154,110,680,0.8699186991869918,70,95,85,55,65,70,440,0.5,0.25
90,95,95,70,90,70,510,0.5230769230769231,100,100,100,100,100,100,600,0.8805970149253731,0.5
61,78,95,56,58,57,405,0.40336134453781514,86,81,97,81,107,43,495,0.203125,1.0
65,65,65,50,50,90,385,0.72,66,65,48,62,57,52,350,0.36220472440944884,0.5
106,150,70,194,120,140,780,0.952,80,130,100,160,120,110,700,0.8981481481481481,0.5
70,135,105,60,105,20,495,0.5806451612903226,37,25,41,25,41,25,194,0.08870967741935484,1.0
50,65,107,105,107,86,520,0.6991150442477876,40,45,35,40,40,90,290,0.65,1.0
55,130,115,50,50,75,475,0.5982142857142857,41,56,40,62,44,71,314,0.568,0.5
60,95,80,60,80,30,405,0.19480519480519481,75,103,80,70,80,92,500,0.7933884297520661,0.5
70,60,75,110,75,90,480,0.7165354330708661,45,50,35,55,75,40,300,0.21367521367521367,0.5
70,83,50,37,50,60,350,0.3360655737704918,65,80,140,40,70,70,465,0.5223880597014925,0.25
50,85,40,85,40,35,335,0.1746031746031746,65,95,100,60,50,50,420,0.34959349593495936,0.5
50,70,100,40,40,30,330,0.2222222222222222,35,60,44,40,54,55,288,0.366412213740458,1.0
50,52,48,65,50,55,320,0.33098591549295775,85,110,76,65,82,56,474,0.3933333333333333,0.5
70,40,50,55,50,25,290,0.061068702290076333,115,45,20,45,25,20,270,0.11538461538461539,1.0
30,105,90,25,25,50,325,0.2773722627737226,70,110,80,55,80,105,500,0.8794326241134752,1.0
78,104,78,159,115,100,634,0.8444444444444444,40,55,30,30,30,85,270,0.688,1.0
58,109,112,48,48,109,484,0.8805970149253731,95,95,85,125,65,55,520,0.3894736842105263,4.0
75,125,70,125,70,115,580,0.9037037037037037,45,55,39,35,39,42,255,0.18518518518518517,1.0
65,40,70,80,140,70,465,0.5954198473282443,20,10,230,10,230,5,505,0.0,2.0
50,60,60,60,60,30,320,0.11290322580645161,80,70,65,80,120,100,515,0.8034188034188035,0.25
60,95,80,60,80,30,405,0.19480519480519481,65,100,70,80,80,105,500,0.8666666666666667,0.25
100,100,100,100,100,100,600,0.8758169934640523,55,70,55,40,55,85,360,0.7073170731707317,1.0
40,40,35,50,100,70,335,0.5031847133757962,80,52,50,90,50,89,411,0.6666666666666666,1.0
75,85,200,55,65,30,510,0.16778523489932887,36,50,50,65,60,44,305,0.16363636363636364,2.0
38,41,40,50,65,65,299,0.4108527131782946,28,25,25,45,35,40,198,0.16083916083916083,1.0
80,105,65,60,75,130,515,0.9645390070921985,72,85,70,65,70,58,420,0.41304347826086957,1.0
60,95,80,60,80,30,405,0.19480519480519481,43,80,65,50,35,35,308,0.14193548387096774,2.0
20,10,230,10,230,5,505,0.0,80,80,80,55,55,90,440,0.6417910447761194,1.0
50,150,50,150,50,150,600,0.9339622641509434,90,120,100,150,120,100,680,0.7718120805369127,1.0
40,35,30,20,20,50,195,0.23423423423423423,58,70,45,40,45,42,300,0.25925925925925924,0.5
75,98,63,98,63,101,498,0.849624060150376,45,35,45,62,53,35,275,0.11851851851851852,0.5
45,30,15,85,65,65,305,0.36220472440944884,40,45,40,65,40,65,295,0.5661764705882353,1.0
120,100,85,30,85,45,465,0.22448979591836735,50,60,60,60,60,30,320,0.11290322580645161,0.5
90,50,34,60,44,70,348,0.6283185840707964,50,75,45,40,45,60,315,0.4380165289256198,2.0
76,48,48,57,62,34,325,0.11688311688311688,55,104,105,94,75,52,485,0.36363636363636365,0.5
110,65,105,55,95,80,510,0.6258503401360545,65,125,100,55,70,85,500,0.6532258064516129,2.0
86,76,86,116,56,95,515,0.7982456140350878,90,130,80,65,85,55,505,0.4396551724137931,1.0
50,65,85,35,35,55,325,0.32575757575757575,63,120,85,90,55,55,468,0.2809917355371901,2.0
40,30,35,45,40,55,245,0.31496062992125984,49,66,70,44,55,51,335,0.4260869565217391,2.0
68,65,65,125,115,80,518,0.6461538461538462,100,103,75,120,75,127,600,0.940677966101695,1.0
65,155,120,65,90,105,600,0.8677685950413223,62,48,54,63,60,68,355,0.5178571428571429,2.0
100,50,80,60,80,50,420,0.34375,55,81,60,50,70,97,413,0.7214285714285714,1.0
60,45,70,45,90,95,405,0.7304964539007093,80,75,150,75,150,50,580,0.30973451327433627,1.0
58,50,145,95,105,30,483,0.2459016393442623,79,115,70,125,80,111,580,0.8468468468468469,1.0
108,170,115,120,95,92,700,0.7083333333333334,110,85,95,80,95,50,515,0.2713178294573643,1.0
85,120,70,50,60,100,485,0.8308823529411765,30,40,55,40,55,60,280,0.3237410071942446,2.0
50,53,48,53,48,64,316,0.46153846153846156,50,50,150,50,150,50,500,0.2571428571428571,0.5
60,52,168,47,138,30,495,0.19834710743801653,65,110,130,60,65,95,525,0.8278145695364238,1.0
40,45,35,40,40,90,290,0.65,40,45,65,100,120,90,460,0.5588235294117647,1.0
100,150,140,100,90,90,670,0.7969924812030075,91,72,90,129,90,108,580,0.8925619834710744,1.0
61,78,95,56,58,57,405,0.40336134453781514,38,35,40,27,25,35,200,0.08208955223880597,0.5
75,85,200,55,65,30,510,0.16778523489932887,40,29,45,29,45,36,224,0.14634146341463414,0.5
45,35,50,70,50,30,280,0.15753424657534246,78,130,111,130,85,100,634,0.8561151079136691,0.25
53,51,53,61,56,40,314,0.14285714285714285,65,60,110,130,95,65,525,0.47761194029850745,1.0
105,140,55,30,55,95,480,0.8195488721804511,100,123,75,57,75,80,510,0.6923076923076923,1.0
40,55,70,45,60,30,300,0.10619469026548672,75,85,200,55,65,30,510,0.16778523489932887,0.5
70,83,50,37,50,60,350,0.3360655737704918,150,160,100,95,65,100,670,0.8866666666666667,1.0
70,80,65,90,65,85,455,0.578125,40,65,95,60,45,35,340,0.13986013986013987,2.0
30,80,90,55,45,55,355,0.4295774647887324,50,50,50,50,50,50,300,0.30708661417322836,2.0
90,85,100,95,125,85,580,0.6834532374100719,95,125,79,60,100,81,540,0.6165413533834586,1.0
55,104,105,94,75,52,485,0.36363636363636365,51,65,65,80,75,59,395,0.4365079365079365,1.0
40,50,90,30,55,65,330,0.44680851063829785,70,62,67,55,55,56,365,0.38513513513513514,0.25
62,50,58,73,54,72,369,0.4435483870967742,60,50,70,80,80,140,480,0.8449612403100775,1.0
100,134,110,95,100,61,600,0.4057971014492754,95,124,78,69,71,58,495,0.37398373983739835,0.125
65,85,70,75,70,40,405,0.203125,75,69,72,114,100,104,534,0.8253968253968254,1.0
65,73,55,47,75,85,400,0.6846846846846847,37,25,41,25,41,25,194,0.08870967741935484,1.0
60,150,50,150,50,60,520,0.5,50,65,85,35,35,55,325,0.32575757575757575,2.0
40,70,130,60,130,25,455,0.17355371900826447,100,100,100,100,100,100,600,0.831858407079646,2.0
62,73,55,56,52,84,382,0.7244094488188977,55,55,85,65,85,35,380,0.2014388489208633,0.125
80,75,150,75,150,50,580,0.30973451327433627,59,59,58,90,70,73,409,0.5826086956521739,0.5
70,85,70,60,70,50,405,0.28378378378378377,40,40,35,50,100,70,335,0.5031847133757962,1.0
60,115,105,65,70,80,495,0.7181818181818181,65,90,122,58,75,84,494,0.71875,0.5
108,112,118,68,72,47,525,0.2916666666666667,100,100,100,100,100,100,600,0.831858407079646,1.0
60,60,50,40,50,75,335,0.5882352941176471,35,65,35,65,35,65,300,0.46621621621621623,2.0
77,120,90,60,90,48,485,0.2785714285714286,75,100,63,80,63,116,497,0.9345794392523364,1.0
58,64,58,80,65,80,405,0.5423728813559322,62,73,55,56,52,84,382,0.7244094488188977,0.5
50,55,50,36,30,43,264,0.2922077922077922,85,70,80,97,80,123,535,0.9304347826086956,1.0
70,43,53,43,53,40,302,0.19090909090909092,65,45,55,45,70,45,325,0.24369747899159663,1.0
50,50,120,80,80,30,410,0.07258064516129033,250,5,5,35,105,50,450,0.15306122448979592,1.0
40,80,35,35,45,70,305,0.4661016949152542,65,90,122,58,75,84,494,0.71875,0.0
90,95,105,165,110,45,610,0.2890625,40,50,90,30,55,65,330,0.44680851063829785,1.0
30,80,90,55,45,55,355,0.4295774647887324,73,115,60,60,60,90,458,0.6694915254237288,1.0
60,79,105,59,85,36,424,0.17054263565891473,45,53,70,40,60,42,310,0.25735294117647056,0.5
20,10,230,10,230,5,505,0.0,79,115,70,125,80,111,580,0.8468468468468469,1.0
65,40,70,80,140,70,465,0.5954198473282443,40,40,50,30,30,30,220,0.0873015873015873,1.0
80,160,80,130,80,100,630,0.8455284552845529,100,150,120,120,100,90,680,0.6493506493506493,0.5
50,72,35,35,35,65,292,0.5373134328358209,62,55,52,109,94,109,481,0.7833333333333333,2.0
55,55,50,45,65,55,325,0.37373737373737376,30,45,135,45,90,30,375,0.09285714285714286,0.5
100,134,110,95,100,61,600,0.4057971014492754,84,86,88,111,101,60,530,0.4634146341463415,0.5
55,112,45,74,45,70,401,0.559322033898305,70,100,115,30,65,30,410,0.24390243902439024,0.5
70,90,45,15,45,50,315,0.3629032258064516,40,55,99,40,79,47,360,0.26262626262626265,2.0
50,53,48,53,48,64,316,0.358974358974359,50,25,28,45,55,15,218,0.0625,1.0
60,90,55,90,80,110,485,0.8677685950413223,40,55,80,35,60,30,300,0.15037593984962405,1.0
50,72,35,35,35,65,292,0.5373134328358209,50,65,85,35,35,55,325,0.32575757575757575,1.0
85,110,76,65,82,56,474,0.3933333333333333,60,62,80,63,80,60,405,0.4336283185840708,0.5
78,84,78,109,85,100,534,0.8620689655172413,50,55,50,36,30,43,264,0.2922077922077922,1.0
72,95,67,103,71,122,530,0.9606299212598425,40,50,45,70,45,70,320,0.5517241379310345,2.0
75,100,95,40,70,110,490,0.8717948717948718,70,75,60,105,60,105,475,0.88,1.0
55,40,85,80,105,40,405,0.23622047244094488,91,90,106,130,106,77,600,0.648854961832061,0.125
81,102,77,85,75,85,505,0.5642857142857143,46,87,60,30,40,57,320,0.37777777777777777,1.0
109,66,84,81,99,32,471,0.2013888888888889,90,120,100,150,120,100,680,0.7718120805369127,1.0
45,67,60,35,50,63,320,0.5128205128205128,50,30,55,65,55,20,275,0.13675213675213677,2.0
60,45,50,90,80,70,395,0.625,60,85,49,60,49,60,363,0.4444444444444444,0.5
79,115,70,125,80,111,580,0.864,70,60,62,80,82,60,414,0.4375,4.0
40,20,30,40,80,55,265,0.22764227642276422,55,84,105,114,75,52,485,0.2890625,1.0
70,80,102,80,102,40,474,0.2677165354330709,75,89,85,55,65,36,405,0.29545454545454547,4.0
